year,importer,category,exporter,value
1992,United States,mil,Australia,58142
1992,United States,mil,Austria,87748
1992,United States,mil,Belgium,348696
1992,United States,mil,Brazil,3135
1992,United States,mil,Canada,27565
1992,United States,mil,China,9644522
1992,United States,mil,Czechoslovakia,50787
1992,United States,mil,Finland,120275
1992,United States,mil,France,125171
1992,United States,mil,Germany,2209537
1992,United States,mil,India,10370
1992,United States,mil,Israel,177888
1992,United States,mil,Italy,174563
1992,United States,mil,Mexico,320155
1992,United States,mil,Netherlands,1884
1992,United States,mil,New Zealand,3025
1992,United States,mil,Portugal,71950
1992,United States,mil,Russian Federation,139169
1992,United States,mil,Saudi Arabia,3504
1992,United States,mil,Spain,700791
1992,United States,mil,Sweden,479204
1992,United States,mil,Switzerland,36724
1992,United States,mil,United Kingdom,4429632
1992,United States,civ,Argentina,1718906
1992,United States,civ,Australia,7666
1992,United States,civ,Austria,36248645
1992,United States,civ,Belgium,7820857
1992,United States,civ,Brazil,37960460
1992,United States,civ,Canada,2171458
1992,United States,civ,China,2398972
1992,United States,civ,Czechoslovakia,2128282
1992,United States,civ,Egypt,581064
1992,United States,civ,Finland,25102
1992,United States,civ,France,165174
1992,United States,civ,Germany,24354000
1992,United States,civ,Hungary,6753872
1992,United States,civ,Israel,4080706
1992,United States,civ,Italy,47656294
1992,United States,civ,"Korea, Republic of",754270
1992,United States,civ,Poland,4632
1992,United States,civ,Portugal,7325230
1992,United States,civ,Russian Federation,14668
1992,United States,civ,Saudi Arabia,2866
1992,United States,civ,Serbia,19171
1992,United States,civ,Spain,11346770
1992,United States,civ,Sweden,26805
1992,United States,civ,Switzerland,547795
1992,United States,civ,United Kingdom,1200418
1992,United States,civ,Denmark,4714
1992,United States,civ,Ireland,3837
1992,United States,civ,Japan,3643681
1992,United States,civ,Netherlands,2105
1992,United States,civ,New Zealand,1102
1992,United States,civ,Philippines,22621
1992,United States,civ,Singapore,3685
1992,United States,930330,Australia,5016
1992,United States,930330,Austria,82839
1992,United States,930330,Belgium,6910998
1992,United States,930330,Brazil,1161604
1992,United States,930330,Canada,1668780
1992,United States,930330,China,13014375
1992,United States,930330,Czechoslovakia,701895
1992,United States,930330,Denmark,1489
1992,United States,930330,Egypt,8754
1992,United States,930330,Finland,1286824
1992,United States,930330,France,16283
1992,United States,930330,Germany,2007647
1992,United States,930330,Hungary,248171
1992,United States,930330,Israel,105078
1992,United States,930330,Italy,1006043
1992,United States,930330,Japan,23725011
1992,United States,930330,New Zealand,2734
1992,United States,930330,Philippines,503135
1992,United States,930330,Portugal,76647
1992,United States,930330,Russian Federation,12132
1992,United States,930330,South Africa,1551
1992,United States,930330,Spain,12006
1992,United States,930330,Sweden,37751
1992,United States,930330,Switzerland,6939
1992,United States,930330,Turkey,231923
1992,United States,930330,United Kingdom,1245740
1992,United States,ammo,Brazil,1746608
1992,United States,ammo,Canada,1696799
1992,United States,ammo,China,19949109
1992,United States,ammo,Cyprus,756385
1992,United States,ammo,Denmark,236108
1992,United States,ammo,Finland,155531
1992,United States,ammo,France,113066
1992,United States,ammo,Germany,3268000
1992,United States,ammo,Hungary,786043
1992,United States,ammo,Iceland,11989
1992,United States,ammo,India,817226
1992,United States,ammo,Italy,5682050
1992,United States,ammo,Mexico,2588123
1992,United States,ammo,Peru,1156059
1992,United States,ammo,Poland,74621
1992,United States,ammo,Sweden,1218838
1992,United States,ammo,Taiwan,58805
1992,United States,ammo,United Kingdom,1998767
1992,United States,ammo,Argentina,18235
1992,United States,ammo,Australia,14120
1992,United States,ammo,Austria,67699
1992,United States,ammo,Belgium,39223
1992,United States,ammo,Czechoslovakia,457577
1992,United States,ammo,Egypt,84957
1992,United States,ammo,Greece,24503
1992,United States,ammo,Ireland,1702
1992,United States,ammo,Israel,2712174
1992,United States,ammo,"Korea, Republic of",8452527
1992,United States,ammo,Netherlands,4966
1992,United States,ammo,New Zealand,159964
1992,United States,ammo,Norway,49427
1992,United States,ammo,Philippines,141501
1992,United States,ammo,Portugal,45718
1992,United States,ammo,Serbia,2072447
1992,United States,ammo,Singapore,126772
1992,United States,ammo,Spain,151015
1992,United States,ammo,Switzerland,12302
1992,United States,ammo,United Arab Emirates,77759
1993,United States,mil,Argentina,21858
1993,United States,mil,Australia,6489
1993,United States,mil,Austria,19429
1993,United States,mil,Belgium,304573
1993,United States,mil,Brazil,341989
1993,United States,mil,Canada,745034
1993,United States,mil,China,31694347
1993,United States,mil,Croatia,42955
1993,United States,mil,Czech Republic,790037
1993,United States,mil,Denmark,41022
1993,United States,mil,Egypt,148046
1993,United States,mil,Finland,156936
1993,United States,mil,Germany,2785583
1993,United States,mil,Hong Kong,4653
1993,United States,mil,Hungary,2509
1993,United States,mil,Israel,363371
1993,United States,mil,Italy,92289
1993,United States,mil,Mexico,3008
1993,United States,mil,Netherlands,185416
1993,United States,mil,New Zealand,1517
1993,United States,mil,Russian Federation,1799751
1993,United States,mil,Slovakia,3787
1993,United States,mil,Spain,18690
1993,United States,mil,Sweden,3921625
1993,United States,mil,Switzerland,29469
1993,United States,mil,Thailand,38368
1993,United States,mil,Turkey,250177
1993,United States,mil,Ukraine,1556126
1993,United States,mil,United Kingdom,6128486
1993,United States,civ,Argentina,2341467
1993,United States,civ,Australia,94503
1993,United States,civ,Austria,40955768
1993,United States,civ,Belgium,10636915
1993,United States,civ,Brazil,37652325
1993,United States,civ,Bulgaria,86559
1993,United States,civ,Canada,3197140
1993,United States,civ,China,6256848
1993,United States,civ,Czech Republic,1182930
1993,United States,civ,Egypt,753899
1993,United States,civ,Finland,15966
1993,United States,civ,France,298657
1993,United States,civ,Germany,32515000
1993,United States,civ,Hong Kong,515403
1993,United States,civ,Hungary,5450100
1993,United States,civ,Israel,6505494
1993,United States,civ,Italy,52634642
1993,United States,civ,Japan,4530137
1993,United States,civ,"Korea, Republic of",1156878
1993,United States,civ,Malaysia,70512
1993,United States,civ,Mauritius,102981
1993,United States,civ,New Zealand,15157
1993,United States,civ,Norway,2320
1993,United States,civ,Portugal,7930924
1993,United States,civ,Russian Federation,4313285
1993,United States,civ,Spain,12968560
1993,United States,civ,Sweden,55605
1993,United States,civ,Switzerland,929192
1993,United States,civ,Thailand,10839
1993,United States,civ,United Kingdom,5619314
1993,United States,civ,Cyprus,10649
1993,United States,civ,Ireland,1243
1993,United States,civ,Philippines,8216
1993,United States,civ,Turkey,79867
1993,United States,930330,Australia,5055
1993,United States,930330,Austria,232300
1993,United States,930330,Belgium,8074899
1993,United States,930330,Brazil,1104677
1993,United States,930330,Canada,2057836
1993,United States,930330,China,43366285
1993,United States,930330,Czech Republic,400572
1993,United States,930330,Denmark,1968
1993,United States,930330,Egypt,1463732
1993,United States,930330,Finland,858819
1993,United States,930330,France,9915
1993,United States,930330,Germany,1616825
1993,United States,930330,Hungary,1965800
1993,United States,930330,Israel,3216
1993,United States,930330,Italy,1484706
1993,United States,930330,Japan,27425600
1993,United States,930330,Mexico,3000
1993,United States,930330,Netherlands,4146
1993,United States,930330,New Zealand,47669
1993,United States,930330,Norway,879
1993,United States,930330,Philippines,246876
1993,United States,930330,Portugal,9270
1993,United States,930330,Russian Federation,709320
1993,United States,930330,Slovenia,122134
1993,United States,930330,Spain,39287
1993,United States,930330,Sweden,741753
1993,United States,930330,Switzerland,125348
1993,United States,930330,Turkey,268991
1993,United States,930330,United Kingdom,225432
1993,United States,930330,Zambia,6831
1993,United States,ammo,Brazil,2604492
1993,United States,ammo,Canada,923465
1993,United States,ammo,China,27941755
1993,United States,ammo,Cyprus,422630
1993,United States,ammo,Czech Republic,2394081
1993,United States,ammo,Germany,2175000
1993,United States,ammo,Hungary,472323
1993,United States,ammo,Italy,3712629
1993,United States,ammo,Mexico,525460
1993,United States,ammo,Norway,1492751
1993,United States,ammo,Russian Federation,3715014
1993,United States,ammo,United Kingdom,2063550
1993,United States,ammo,Argentina,260430
1993,United States,ammo,Australia,36378
1993,United States,ammo,Austria,225367
1993,United States,ammo,Belgium,6416
1993,United States,ammo,Bulgaria,26617
1993,United States,ammo,Egypt,515148
1993,United States,ammo,Finland,299652
1993,United States,ammo,France,429697
1993,United States,ammo,Guatemala,310889
1993,United States,ammo,Hong Kong,744742
1993,United States,ammo,Israel,3254094
1993,United States,ammo,Japan,1645
1993,United States,ammo,"Korea, Republic of",4982227
1993,United States,ammo,Netherlands,7728
1993,United States,ammo,Nigeria,25977
1993,United States,ammo,Peru,16781
1993,United States,ammo,Poland,321857
1993,United States,ammo,Portugal,378011
1993,United States,ammo,Spain,1238
1993,United States,ammo,Sweden,2416336
1993,United States,ammo,Switzerland,69392
1993,United States,ammo,Syrian Arab Republic,22533
1993,United States,ammo,Taiwan,1875
1994,United States,mil,Albania,2669
1994,United States,mil,Australia,10299
1994,United States,mil,Austria,462264
1994,United States,mil,Belgium,4156770
1994,United States,mil,Brazil,104578
1994,United States,mil,Bulgaria,78333
1994,United States,mil,Canada,11232
1994,United States,mil,China,9280802
1994,United States,mil,Czech Republic,938898
1994,United States,mil,Egypt,20044
1994,United States,mil,Finland,144468
1994,United States,mil,France,6701
1994,United States,mil,Germany,488417
1994,United States,mil,Greece,917625
1994,United States,mil,India,23880
1994,United States,mil,Ireland,322928
1994,United States,mil,Israel,6199
1994,United States,mil,Italy,359741
1994,United States,mil,"Korea, Republic of",602797
1994,United States,mil,Malaysia,15296
1994,United States,mil,Mexico,16000
1994,United States,mil,New Zealand,140649
1994,United States,mil,Poland,492419
1994,United States,mil,Portugal,140454
1994,United States,mil,Russian Federation,7033919
1994,United States,mil,Singapore,2050
1994,United States,mil,Spain,11934
1994,United States,mil,Sweden,1159868
1994,United States,mil,Switzerland,27846
1994,United States,mil,Ukraine,1470110
1994,United States,mil,United Kingdom,9286815
1994,United States,civ,Argentina,4763854
1994,United States,civ,Australia,66560
1994,United States,civ,Austria,45197992
1994,United States,civ,Belgium,7959070
1994,United States,civ,Bosnia and Herzegovina,12000
1994,United States,civ,Brazil,48360457
1994,United States,civ,Canada,8582507
1994,United States,civ,China,3646659
1994,United States,civ,Czech Republic,2791344
1994,United States,civ,Egypt,470068
1994,United States,civ,El Salvador,737
1994,United States,civ,France,19895
1994,United States,civ,Germany,39515008
1994,United States,civ,Hong Kong,62024
1994,United States,civ,Hungary,7105664
1994,United States,civ,Israel,8755707
1994,United States,civ,Italy,51008899
1994,United States,civ,"Korea, Republic of",2977124
1994,United States,civ,Malaysia,9847
1994,United States,civ,Poland,10000
1994,United States,civ,Portugal,192697
1994,United States,civ,Russian Federation,12722550
1994,United States,civ,Spain,18130069
1994,United States,civ,Sweden,83091
1994,United States,civ,Switzerland,1516270
1994,United States,civ,Ukraine,273516
1994,United States,civ,United Kingdom,2052941
1994,United States,civ,Cyprus,48160
1994,United States,civ,Denmark,5052
1994,United States,civ,Finland,16807
1994,United States,civ,Ireland,314802
1994,United States,civ,Japan,6354337
1994,United States,civ,Mexico,3468
1994,United States,civ,Netherlands,5173
1994,United States,civ,New Zealand,7092
1994,United States,civ,Norway,1222
1994,United States,civ,Philippines,327402
1994,United States,civ,Singapore,2865
1994,United States,civ,Turkey,24779
1994,United States,930330,Australia,14732
1994,United States,930330,Austria,1320602
1994,United States,930330,Belgium,9108242
1994,United States,930330,Bosnia and Herzegovina,11126
1994,United States,930330,Brazil,2292811
1994,United States,930330,Bulgaria,208266
1994,United States,930330,Canada,2375819
1994,United States,930330,China,9455363
1994,United States,930330,Czech Republic,590239
1994,United States,930330,Denmark,125884
1994,United States,930330,Egypt,2579379
1994,United States,930330,Finland,1292326
1994,United States,930330,France,19917
1994,United States,930330,Germany,1648000
1994,United States,930330,Hungary,622584
1994,United States,930330,Indonesia,2146
1994,United States,930330,Italy,2133731
1994,United States,930330,Japan,28920291
1994,United States,930330,"Korea, Republic of",791239
1994,United States,930330,Netherlands,51849
1994,United States,930330,New Zealand,1719
1994,United States,930330,Norway,143175
1994,United States,930330,Philippines,975465
1994,United States,930330,Portugal,10250940
1994,United States,930330,Russian Federation,8972876
1994,United States,930330,Singapore,2989
1994,United States,930330,Slovenia,813468
1994,United States,930330,Spain,12718
1994,United States,930330,Sweden,11725
1994,United States,930330,Switzerland,29810
1994,United States,930330,United Kingdom,457815
1994,United States,ammo,Australia,19406
1994,United States,ammo,Brazil,2042287
1994,United States,ammo,Canada,2069313
1994,United States,ammo,China,16903493
1994,United States,ammo,Cyprus,330079
1994,United States,ammo,Czech Republic,5403393
1994,United States,ammo,France,443648
1994,United States,ammo,Germany,3260000
1994,United States,ammo,Italy,4197040
1994,United States,ammo,Mexico,2444802
1994,United States,ammo,Norway,5059339
1994,United States,ammo,Russian Federation,17041780
1994,United States,ammo,Taiwan,54540
1994,United States,ammo,Thailand,4842
1994,United States,ammo,United Kingdom,1865628
1994,United States,ammo,"Venezuela, Bolivarian Republic of",865665
1994,United States,ammo,Argentina,198841
1994,United States,ammo,Austria,2536423
1994,United States,ammo,Belgium,915946
1994,United States,ammo,Bosnia and Herzegovina,1303989
1994,United States,ammo,Bulgaria,455779
1994,United States,ammo,Denmark,2229
1994,United States,ammo,Egypt,182669
1994,United States,ammo,Finland,1795494
1994,United States,ammo,Guatemala,253576
1994,United States,ammo,Hong Kong,40936
1994,United States,ammo,Hungary,823364
1994,United States,ammo,India,11467
1994,United States,ammo,Indonesia,305679
1994,United States,ammo,Ireland,5300
1994,United States,ammo,Israel,8851042
1994,United States,ammo,Japan,33557
1994,United States,ammo,"Korea, Republic of",8239929
1994,United States,ammo,Latvia,2964
1994,United States,ammo,Malaysia,4695057
1994,United States,ammo,Netherlands,2515
1994,United States,ammo,New Zealand,28126
1994,United States,ammo,Nigeria,6102
1994,United States,ammo,Pakistan,633926
1994,United States,ammo,Peru,15278
1994,United States,ammo,Philippines,18067
1994,United States,ammo,Poland,4268
1994,United States,ammo,Portugal,1804128
1994,United States,ammo,Romania,141684
1994,United States,ammo,South Africa,31714
1994,United States,ammo,Spain,19516
1994,United States,ammo,Sweden,2539052
1994,United States,ammo,Switzerland,2348
1995,United States,mil,Albania,11322
1995,United States,mil,Australia,51461
1995,United States,mil,Austria,78210
1995,United States,mil,Belgium,18065
1995,United States,mil,Brazil,65882
1995,United States,mil,Bulgaria,335754
1995,United States,mil,Canada,7812
1995,United States,mil,Chile,2729
1995,United States,mil,China,2028120
1995,United States,mil,Czech Republic,8927
1995,United States,mil,Egypt,2656
1995,United States,mil,Finland,104240
1995,United States,mil,France,217800
1995,United States,mil,Germany,3466642
1995,United States,mil,Greece,525842
1995,United States,mil,India,204805
1995,United States,mil,Israel,18479
1995,United States,mil,Italy,175104
1995,United States,mil,"Korea, Republic of",2510
1995,United States,mil,Malaysia,6849
1995,United States,mil,Mexico,1000
1995,United States,mil,Netherlands,3419
1995,United States,mil,Russian Federation,3383613
1995,United States,mil,Singapore,253089
1995,United States,mil,Spain,1670
1995,United States,mil,Sweden,793377
1995,United States,mil,Switzerland,79290
1995,United States,mil,Ukraine,2020000
1995,United States,mil,United Kingdom,1258341
1995,United States,mil,Uruguay,1500
1995,United States,civ,Argentina,1580355
1995,United States,civ,Australia,26901
1995,United States,civ,Austria,45304876
1995,United States,civ,Belgium,6699045
1995,United States,civ,Brazil,32624458
1995,United States,civ,Bulgaria,119287
1995,United States,civ,Canada,9869895
1995,United States,civ,China,1845045
1995,United States,civ,Czech Republic,1733903
1995,United States,civ,Egypt,392136
1995,United States,civ,France,49766
1995,United States,civ,Germany,45712521
1995,United States,civ,Hungary,986233
1995,United States,civ,Israel,5215369
1995,United States,civ,Italy,53906601
1995,United States,civ,"Korea, Republic of",1240302
1995,United States,civ,New Zealand,13168
1995,United States,civ,Portugal,354796
1995,United States,civ,Romania,1000
1995,United States,civ,Russian Federation,1092685
1995,United States,civ,Singapore,3013
1995,United States,civ,Spain,11023018
1995,United States,civ,Sweden,151458
1995,United States,civ,Switzerland,1190199
1995,United States,civ,United Kingdom,2874884
1995,United States,civ,Cyprus,58959
1995,United States,civ,Denmark,5602
1995,United States,civ,Guinea,2314
1995,United States,civ,Ireland,1654
1995,United States,civ,Japan,5054720
1995,United States,civ,Netherlands,38831
1995,United States,civ,Norway,609
1995,United States,civ,Philippines,77542
1995,United States,civ,South Africa,82205
1995,United States,civ,Turkey,341394
1995,United States,930330,Australia,8004
1995,United States,930330,Austria,559913
1995,United States,930330,Belgium,9690809
1995,United States,930330,Brazil,3175436
1995,United States,930330,Bulgaria,326268
1995,United States,930330,Canada,3116760
1995,United States,930330,China,259186
1995,United States,930330,Czech Republic,1363924
1995,United States,930330,Denmark,5092
1995,United States,930330,Egypt,1318094
1995,United States,930330,Finland,2008759
1995,United States,930330,France,21662
1995,United States,930330,Germany,1056000
1995,United States,930330,Hungary,701489
1995,United States,930330,India,102837
1995,United States,930330,Indonesia,10017
1995,United States,930330,Italy,3401100
1995,United States,930330,Japan,29455130
1995,United States,930330,"Korea, Republic of",789239
1995,United States,930330,Malaysia,5122
1995,United States,930330,New Zealand,816
1995,United States,930330,Norway,5149
1995,United States,930330,Pakistan,3558
1995,United States,930330,Philippines,92014
1995,United States,930330,Portugal,632159
1995,United States,930330,Romania,44912
1995,United States,930330,Spain,19009
1995,United States,930330,Sweden,54574
1995,United States,930330,Switzerland,142239
1995,United States,930330,Taiwan,196832
1995,United States,930330,United Kingdom,1536809
1995,United States,930330,Zimbabwe,1348
1995,United States,ammo,Australia,21598
1995,United States,ammo,Brazil,389909
1995,United States,ammo,Canada,2754519
1995,United States,ammo,China,4921822
1995,United States,ammo,Cyprus,555445
1995,United States,ammo,Czech Republic,4761437
1995,United States,ammo,Denmark,826566
1995,United States,ammo,Finland,969031
1995,United States,ammo,Germany,2865000
1995,United States,ammo,Hungary,713311
1995,United States,ammo,Israel,3501981
1995,United States,ammo,Italy,4378906
1995,United States,ammo,Mexico,1076919
1995,United States,ammo,New Zealand,10746
1995,United States,ammo,Russian Federation,5753307
1995,United States,ammo,Slovenia,304109
1995,United States,ammo,South Africa,504050
1995,United States,ammo,United Kingdom,1276967
1995,United States,ammo,Argentina,15758
1995,United States,ammo,Austria,1289
1995,United States,ammo,Belgium,5848
1995,United States,ammo,Bulgaria,523750
1995,United States,ammo,France,542999
1995,United States,ammo,Hong Kong,3748
1995,United States,ammo,India,72600
1995,United States,ammo,Indonesia,80317
1995,United States,ammo,Ireland,1762
1995,United States,ammo,Japan,4031
1995,United States,ammo,"Korea, Republic of",7902423
1995,United States,ammo,Malaysia,1171122
1995,United States,ammo,Norway,3086099
1995,United States,ammo,Panama,2763
1995,United States,ammo,Peru,70404
1995,United States,ammo,Philippines,3083
1995,United States,ammo,Poland,258593
1995,United States,ammo,Portugal,473082
1995,United States,ammo,Romania,658844
1995,United States,ammo,Singapore,320148
1995,United States,ammo,Spain,15635
1995,United States,ammo,Sweden,3970219
1995,United States,ammo,Switzerland,8486
1995,United States,ammo,Taiwan,23533
1995,United States,ammo,Turkey,77085
1996,United States,mil,Argentina,84315
1996,United States,mil,Australia,3717
1996,United States,mil,Austria,12288
1996,United States,mil,Belgium,3194618
1996,United States,mil,Brazil,157287
1996,United States,mil,Canada,741705
1996,United States,mil,Chile,421291
1996,United States,mil,Czech Republic,203733
1996,United States,mil,Egypt,4004
1996,United States,mil,Finland,630514
1996,United States,mil,France,37962
1996,United States,mil,Germany,1709766
1996,United States,mil,Greece,277583
1996,United States,mil,Hungary,6402
1996,United States,mil,India,1630623
1996,United States,mil,Israel,746233
1996,United States,mil,Italy,1262815
1996,United States,mil,"Korea, Republic of",20781
1996,United States,mil,Mexico,5257
1996,United States,mil,Netherlands,4642
1996,United States,mil,Portugal,1436
1996,United States,mil,Romania,1000
1996,United States,mil,Russian Federation,83869
1996,United States,mil,Singapore,9347
1996,United States,mil,Spain,850256
1996,United States,mil,Sweden,2858200
1996,United States,mil,Switzerland,143826
1996,United States,mil,Tunisia,55679
1996,United States,mil,United Kingdom,1299646
1996,United States,civ,Argentina,1720227
1996,United States,civ,Australia,45255
1996,United States,civ,Austria,46810637
1996,United States,civ,Belgium,4506907
1996,United States,civ,Brazil,27225626
1996,United States,civ,Bulgaria,611375
1996,United States,civ,Myanmar,150712
1996,United States,civ,Canada,6320046
1996,United States,civ,Chile,81960
1996,United States,civ,Czech Republic,1884653
1996,United States,civ,Egypt,11000
1996,United States,civ,Finland,16406
1996,United States,civ,France,10636
1996,United States,civ,Germany,27127735
1996,United States,civ,Hungary,2256519
1996,United States,civ,India,336765
1996,United States,civ,Indonesia,8583
1996,United States,civ,Israel,264855
1996,United States,civ,Italy,61137507
1996,United States,civ,Japan,3775300
1996,United States,civ,"Korea, Republic of",358851
1996,United States,civ,Poland,93106
1996,United States,civ,Portugal,4036084
1996,United States,civ,Singapore,2288
1996,United States,civ,South Africa,27647
1996,United States,civ,Spain,4759444
1996,United States,civ,Sweden,37776
1996,United States,civ,Switzerland,1075258
1996,United States,civ,Thailand,1004530
1996,United States,civ,Tunisia,90171
1996,United States,civ,United Kingdom,5003413
1996,United States,civ,China,3319
1996,United States,civ,Cyprus,48157
1996,United States,civ,Estonia,2580
1996,United States,civ,Mexico,1537
1996,United States,civ,Netherlands,14375
1996,United States,civ,Norway,3135
1996,United States,civ,Philippines,21964
1996,United States,civ,Russian Federation,13697
1996,United States,civ,Turkey,977562
1996,United States,930330,Argentina,22000
1996,United States,930330,Australia,7267
1996,United States,930330,Austria,396375
1996,United States,930330,Belgium,11672097
1996,United States,930330,Brazil,5314384
1996,United States,930330,Bulgaria,991125
1996,United States,930330,Canada,3676791
1996,United States,930330,China,1895999
1996,United States,930330,Cyprus,3642
1996,United States,930330,Czech Republic,116191
1996,United States,930330,Egypt,771094
1996,United States,930330,Finland,2715270
1996,United States,930330,France,227293
1996,United States,930330,Germany,2565522
1996,United States,930330,Guatemala,12800
1996,United States,930330,Hungary,344000
1996,United States,930330,Italy,3618243
1996,United States,930330,Japan,26279019
1996,United States,930330,"Korea, Republic of",1048236
1996,United States,930330,Mexico,3500
1996,United States,930330,Netherlands,37968
1996,United States,930330,New Zealand,4624
1996,United States,930330,Philippines,150009
1996,United States,930330,Poland,317228
1996,United States,930330,Portugal,67231
1996,United States,930330,Russian Federation,68054
1996,United States,930330,Spain,115412
1996,United States,930330,Sweden,67223
1996,United States,930330,Switzerland,53217
1996,United States,930330,United Kingdom,1034759
1996,United States,ammo,Argentina,297206
1996,United States,ammo,Australia,166614
1996,United States,ammo,Brazil,677714
1996,United States,ammo,Canada,1698622
1996,United States,ammo,Cyprus,614011
1996,United States,ammo,Czech Republic,1982894
1996,United States,ammo,Denmark,501029
1996,United States,ammo,Finland,691319
1996,United States,ammo,France,484969
1996,United States,ammo,Germany,2118333
1996,United States,ammo,Hungary,647382
1996,United States,ammo,Italy,2797372
1996,United States,ammo,Mexico,225725
1996,United States,ammo,Russian Federation,3678548
1996,United States,ammo,Slovenia,3208900
1996,United States,ammo,South Africa,9855
1996,United States,ammo,Sweden,4403117
1996,United States,ammo,United Kingdom,1859646
1996,United States,ammo,"Venezuela, Bolivarian Republic of",668076
1996,United States,ammo,Austria,169069
1996,United States,ammo,Belgium,159197
1996,United States,ammo,Bulgaria,145593
1996,United States,ammo,Chile,398147
1996,United States,ammo,China,855627
1996,United States,ammo,Hong Kong,8662
1996,United States,ammo,Israel,2271508
1996,United States,ammo,Japan,2449
1996,United States,ammo,"Korea, Republic of",4630130
1996,United States,ammo,Malaysia,1397431
1996,United States,ammo,Netherlands,81087
1996,United States,ammo,New Zealand,102398
1996,United States,ammo,Norway,822738
1996,United States,ammo,Peru,103889
1996,United States,ammo,Philippines,3788
1996,United States,ammo,Poland,1664
1996,United States,ammo,Portugal,131003
1996,United States,ammo,Romania,187052
1996,United States,ammo,Serbia,9655
1996,United States,ammo,Spain,480995
1996,United States,ammo,Switzerland,23716
1996,United States,ammo,Taiwan,282372
1997,United States,mil,Argentina,50546
1997,United States,mil,Australia,114073
1997,United States,mil,Austria,488751
1997,United States,mil,Belgium,372758
1997,United States,mil,Brazil,120307
1997,United States,mil,Canada,3054853
1997,United States,mil,China,150449
1997,United States,mil,Croatia,12181
1997,United States,mil,Czech Republic,1479313
1997,United States,mil,Egypt,1714918
1997,United States,mil,France,1196073
1997,United States,mil,Germany,2911570
1997,United States,mil,Honduras,10072
1997,United States,mil,India,3285
1997,United States,mil,Indonesia,7866
1997,United States,mil,Israel,279634
1997,United States,mil,Italy,171514
1997,United States,mil,Japan,30341
1997,United States,mil,"Macedonia, The Former Yugoslav Republic of",6031
1997,United States,mil,Mexico,3582
1997,United States,mil,Netherlands,3354
1997,United States,mil,Norway,18432
1997,United States,mil,Philippines,17089
1997,United States,mil,Portugal,245818
1997,United States,mil,Russian Federation,992887
1997,United States,mil,Serbia,8576
1997,United States,mil,Singapore,79761
1997,United States,mil,Spain,10074
1997,United States,mil,Sweden,827721
1997,United States,mil,Switzerland,394758
1997,United States,mil,Turkey,346876
1997,United States,mil,United Kingdom,4864078
1997,United States,civ,Argentina,2377778
1997,United States,civ,Australia,26938
1997,United States,civ,Austria,36585240
1997,United States,civ,Belgium,635561
1997,United States,civ,Brazil,23473097
1997,United States,civ,Bulgaria,336663
1997,United States,civ,Canada,6506037
1997,United States,civ,Czech Republic,3325822
1997,United States,civ,Denmark,89010
1997,United States,civ,Ecuador,187259
1997,United States,civ,Egypt,330029
1997,United States,civ,Finland,57590
1997,United States,civ,France,36496
1997,United States,civ,Germany,23546311
1997,United States,civ,Hong Kong,51150
1997,United States,civ,Hungary,1649657
1997,United States,civ,Indonesia,1979
1997,United States,civ,Israel,1513322
1997,United States,civ,Italy,43052544
1997,United States,civ,"Korea, Republic of",89757
1997,United States,civ,Mexico,54555
1997,United States,civ,Netherlands,3076
1997,United States,civ,New Zealand,41988
1997,United States,civ,Norway,2824
1997,United States,civ,Panama,1512
1997,United States,civ,Philippines,13959
1997,United States,civ,Poland,37048
1997,United States,civ,Russian Federation,38841
1997,United States,civ,South Africa,218757
1997,United States,civ,Spain,4134660
1997,United States,civ,Saint Kitts and Nevis,10346
1997,United States,civ,Sweden,945691
1997,United States,civ,Switzerland,779753
1997,United States,civ,Turkey,658333
1997,United States,civ,United Kingdom,4579277
1997,United States,civ,China,696007
1997,United States,civ,Cyprus,24867
1997,United States,civ,Ireland,2726
1997,United States,civ,Japan,4054472
1997,United States,civ,Portugal,8624
1997,United States,930330,Argentina,76531
1997,United States,930330,Australia,26085
